"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","Amount","Class"
-19.641857,14.706335,-22.801238,12.114672,-14.898113,0.840778,-28.011293,-11.919639,-8.960922,-18.913243,4.971249,-12.686308,-1.071443,-7.38337,-2.99243,-8.582309,-13.806568,-6.000359,1.422632,3.834649,-8.228874,3.318178,2.585212,0.195009,-1.194803,0.038423,-4.126746,-0.645329,-0.997972432192085,1
-0.022073,0.838579,0.29191,-0.559094,0.697555,-0.556003,0.835592,-0.120039,1.003068,-0.621999,1.408916,-1.800839,1.619589,1.728022,-1.812494,0.177285,-0.052345,0.141189,0.128983,-0.017478,-0.370151,-0.712748,0.069325,-0.431487,-0.488943,0.103178,0.20949,0.079152,-0.983681636282792,0
-16.367923,9.223692,-23.270631,11.844777,-9.462037,-2.450444,-16.925152,1.384208,-6.287736,-13.002709,9.691461,-13.886595,0.838361,-13.517072,-0.377911,-7.855681,-11.803815,-4.761026,0.618624,0.993585,-2.343674,1.004602,1.188212,-1.047184,-0.035573,0.6649,2.122796,-1.416741,-0.999110715873722,1
0.314597,2.66067,-5.920037,4.5225,-2.315027,-2.278352,-4.684054,1.20227,-0.694696,-5.526278,6.662437,-8.525465,0.742745,-7.678668,0.59307,-4.478137,-5.844266,-1.102731,2.177386,0.562706,0.743314,0.064038,0.677842,0.083008,-1.911034,0.322188,0.620867,0.18503,-0.999110715873722,1
-12.83576,6.574615,-12.788462,8.786257,-10.723121,-2.813536,-14.248847,7.960521,-7.718751,-13.074068,5.975131,-12.375375,1.472205,-11.470693,0.993143,-10.973805,-21.04763,-7.990783,3.331039,-0.617296,2.67949,-0.047335,-0.836982,0.625349,0.125865,0.177624,-0.81768,-0.52103,-0.966811916407292,1
1.125472,-1.622695,0.646354,-1.42836,-1.53396,0.508405,-1.344784,0.251492,-1.880713,1.448126,1.639891,-0.03095,0.499985,-0.218795,0.660322,-0.528134,0.68849,-0.079629,-0.916399,-0.11524,0.123566,0.51958,-0.063263,-0.275363,0.117338,-0.075343,0.05758,0.032328,-0.877278790573588,0
-12.833631,7.50879,-20.491952,7.46578,-11.575304,-5.140999,-14.020564,8.33212,-4.337713,-15.563791,7.61082,-15.592323,0.504789,-13.247889,-0.796526,-10.342328,-16.044524,-5.882136,1.573698,-1.378923,2.966842,0.615344,-0.766495,0.431261,-0.104975,-0.010091,-2.400811,-0.720557,-0.907487772343264,1
1.833191,0.745333,-1.133009,3.893556,0.858164,0.910235,-0.4982,0.344703,-0.667939,0.398155,0.613868,-0.022561,0.452018,-2.969201,-0.964967,2.46445,0.671241,1.921021,-1.616927,-0.085579,0.039289,0.181652,0.072981,-0.155299,-0.149891,0.012792,0.040854,0.022903,-0.98453534904402,1
0.919137,4.199633,-7.535607,7.42694,1.118215,-2.886722,-1.341036,0.363933,-2.203224,-4.13784,4.570113,-7.62917,1.733917,-9.440375,-0.023353,-1.233958,1.632009,1.315735,-0.287189,0.535435,0.316094,0.055179,0.210692,-0.417918,-0.911188,0.466524,0.627393,0.157851,-0.999110715873722,1
2.281927,-0.59476,-1.793635,-1.261265,0.099654,-0.655355,-0.231286,-0.269903,-0.920865,1.030946,0.314184,-0.050972,0.48289,0.243513,-0.420685,1.330209,-0.431247,-0.981789,1.342366,-0.004409,0.031191,0.048772,0.083274,-1.03201,0.052275,-0.270535,-0.049493,-0.083968,-0.997874610938195,0
0.109674,1.255531,1.308442,2.754518,1.036329,1.076683,0.226639,0.232651,0.112955,0.372252,-0.949187,-3.207768,1.958123,1.186607,-1.1275,1.6435,-0.703695,0.317771,-1.930361,-0.23439,-0.276493,-0.677205,0.145482,-0.134739,-0.724463,-0.464961,0.021233,0.021478,-0.997981325033348,0
1.954108,-0.947349,-1.026479,-1.033824,-0.229279,0.513692,-0.780874,0.159382,1.519951,-0.311603,-0.085577,1.001126,0.63788,-0.200632,0.045959,0.543652,-1.023802,0.89259,0.8723,0.05905,0.229342,0.741123,-0.04775,-0.244723,-0.122332,0.800258,-0.049583,-0.055524,-0.935971542907959,0
1.141572,1.291195,-1.4329,2.058202,0.940824,-0.958274,0.391154,-0.092519,-0.032829,-2.155303,1.080439,0.044415,0.441177,-5.053825,0.315185,0.821195,4.027366,1.077979,-1.107276,-0.005913,-0.366507,-0.714465,-0.143911,-0.305178,0.697514,-0.312545,0.106247,0.12506,-0.999110715873722,1
-1.83694,-1.646764,-3.381168,0.473354,0.074243,-0.446751,3.791907,-1.351045,0.095186,-0.0845,-1.542305,-0.540535,-0.272079,0.712541,0.23498,-0.907666,-0.391051,-0.034719,1.084286,-1.586144,0.010663,1.786681,-0.151178,-0.582098,-0.956062,-0.334369,0.7156,0.37045,-0.359004001778568,1
2.294983,-1.310617,-0.990808,-1.68815,-0.856957,-0.140876,-1.064796,-0.133421,-1.245709,1.453685,-1.265357,-0.328635,1.395362,-0.691796,-0.34807,-0.451803,0.354398,-0.602167,0.28425,-0.32594,-0.665113,-1.454341,0.504767,0.100693,-0.527089,-0.66403,0.021809,-0.034252,-0.976122721209426,0
1.296078,-1.17445,1.510009,-0.357927,-1.858589,0.605063,-1.75156,0.459243,0.658202,0.467708,0.036663,-0.161313,-1.228188,-0.975417,-1.915574,0.9078,0.591483,-0.613037,1.411477,-0.032706,0.15353,0.718281,-0.126474,0.052728,0.453814,-0.038664,0.074572,0.010665,-0.999110715873722,0
-1.53281,2.232752,-5.9231,3.386708,-0.153443,-1.419748,-3.878576,1.444656,-1.465542,-5.208335,4.546301,-7.761194,1.15954,-5.231611,-0.171642,-4.719829,-4.847992,-1.134329,3.527738,0.52084,0.632505,-0.070838,-0.490291,-0.359983,0.050678,1.095671,0.471741,-0.106667,-0.999324144064028,1
-3.170818,0.185735,-3.399852,3.761155,-2.148047,-1.598944,-2.519565,1.316215,-2.400106,-4.993417,4.447192,-5.29376,-1.419578,-6.425276,0.914083,-3.515197,-6.347453,-0.903512,1.191606,1.932254,1.092051,-0.04108,0.904395,0.180016,0.04997,-0.2571,0.859282,0.225924,-0.620809248554913,1
-0.129778,0.141547,-0.894702,-0.457662,0.810608,-0.504723,1.373588,-0.209476,0.208494,-1.613618,-0.80015,0.501435,1.118014,-1.816384,-0.681283,0.105946,0.716591,0.205285,-0.051322,0.399447,-0.032643,-0.246526,0.484108,0.359637,-0.435972,-0.24848,0.021527,0.109192,-0.833606047132059,1
-2.06424,2.629739,-0.748406,0.694992,0.418178,1.39252,-1.697801,-6.333065,1.724184,-0.887242,-1.594258,-0.338775,-0.978065,-3.688826,-1.487083,0.526946,2.347023,1.69122,-0.736111,-1.424486,6.215514,-1.276909,0.459861,-1.051685,0.209178,-0.319859,0.015434,-0.050117,-0.992885726989773,1
1.256487,-0.603403,0.635983,-0.697761,-1.179775,-0.819127,-0.556335,-0.09521,-1.108708,0.746008,1.76332,0.407498,0.425909,-0.004083,0.065958,1.36221,0.022665,-1.186007,0.802978,0.193164,0.003086,-0.242117,0.101068,0.521166,0.166605,-0.51745,-0.000114,0.023669,-0.949310804802134,0
-0.967767,2.098019,-5.222929,6.514573,-4.187674,2.114178,0.948701,-2.448427,-3.203666,-3.074034,1.051486,-3.474863,0.573371,-5.254253,-0.326388,-1.848598,-2.421536,-0.833345,0.952141,1.147204,-0.843268,0.796739,1.314312,-0.352887,-1.770706,0.098133,0.956769,0.162777,-0.177136505113384,1
2.074396,-0.056303,-1.126879,0.381758,-0.077466,-1.13156,0.175567,-0.321325,0.562445,0.076012,-0.885128,0.352325,0.019087,0.280421,0.058432,-0.058981,-0.337691,-0.813025,0.202494,-0.225998,-0.300328,-0.731566,0.323625,-0.112352,-0.280753,0.205417,-0.071217,-0.061742,-0.999208537127612,0
-25.266355,14.323254,-26.823673,6.349248,-18.664251,-4.647403,-17.971212,16.633103,-3.768351,-8.303239,4.783257,-6.699252,0.846768,-6.576276,-0.06233,-5.96166,-12.218482,-4.791842,0.894854,1.658289,1.780701,-1.861318,-1.188167,0.156667,1.768192,-0.219916,1.411855,0.414656,-0.911080480213428,1
2.019889,-0.001564,-1.554181,0.741646,0.013831,-1.080603,0.052724,-0.214598,1.171023,-0.638909,-0.86991,-0.105656,-0.961015,-1.008165,-0.206325,-0.281491,0.939375,0.203581,-0.058009,-0.28374,0.017479,0.371263,0.007692,-0.166811,0.242662,-0.132991,0.012654,-0.033125,-0.996442863494887,0
-1.080653,-0.673304,0.739836,-1.933435,0.829254,-0.73549,0.13214,-0.203456,-0.567645,-0.593326,-0.576862,-1.288817,0.090986,-2.519703,-0.198294,1.786582,0.951894,-0.378151,-0.361266,0.021272,0.202009,0.890733,0.354631,0.486475,0.142796,-0.217257,-0.062177,-0.110828,-0.977767896843041,0
0.072634,0.864726,-0.65212,-0.329619,0.907783,-0.91109,0.838994,-0.065506,-0.126991,-0.584457,0.718279,-0.031429,-0.687186,-0.533701,0.087409,0.362819,0.08197,1.399578,0.24007,0.061071,0.295073,0.994659,-0.204822,-0.491142,-0.315329,-0.132674,0.372417,0.178415,-0.984926634059582,0
-2.740483,3.658095,-4.110636,5.340242,-2.666775,-0.092782,-4.388699,-0.280133,-2.821895,-4.466284,3.9698,-7.346717,-1.163312,-8.225569,0.825002,-6.772867,-8.815785,-4.568859,1.126599,0.185325,2.417495,-0.097712,0.382155,-0.154757,-0.403956,0.277895,0.830062,0.21869,-0.900106714095153,1
0.326007,1.286638,-2.007181,2.419675,-1.532902,-1.432803,-2.45953,0.617738,-1.125861,-3.236784,3.561795,-3.914679,-2.124956,-4.458895,0.578202,-2.343304,-5.07145,-0.749172,0.228423,0.222667,0.556895,0.169776,-0.174357,0.308061,0.710996,-0.23103,0.580495,0.300984,-0.994424188528235,1
1.106457,0.182912,0.356871,1.178793,-0.309888,-0.67893,0.173416,-0.105701,0.004203,-0.036743,0.061536,0.200084,-0.416228,0.513812,1.190004,-0.317723,-0.008391,-0.657431,-0.861493,-0.13291,0.095031,0.253474,-0.057653,0.405131,0.546082,-0.321714,0.021412,0.025967,-0.963201422854602,0
-12.980943,6.720508,-13.455636,8.69861,-11.479552,-2.681519,-14.019291,8.218191,-7.9309,-12.695947,5.589362,-11.960866,1.538671,-9.887214,0.633979,-11.350244,-21.710188,-8.859452,3.629714,-0.843303,2.549628,-0.532228,-0.235096,0.673209,0.226598,-0.006168,-1.185696,-0.747361,-0.946927523343708,1
2.073899,-0.086569,-1.135587,0.385856,-0.114457,-1.141359,0.147654,-0.297866,0.625025,0.088107,-0.955623,0.132477,-0.394275,0.362712,0.1038,-0.039577,-0.314065,-0.762287,0.205253,-0.25228,-0.30502,-0.765474,0.328498,-0.123665,-0.294777,0.206792,-0.073938,-0.062613,-0.999119608714984,0
-0.670779,0.292112,2.107437,-0.341605,0.48201,1.110491,0.316948,0.036749,0.166704,0.047692,0.98275,-0.390683,-1.03336,-0.051858,2.860078,-1.586616,1.182001,-2.119131,-0.45727,-0.002418,0.001487,0.422507,0.099706,-0.604475,-0.871704,1.059681,-0.475999,-0.355639,-0.995224544241885,0
-0.899816,0.633602,0.883026,-1.214607,0.172379,-0.149131,-0.184288,0.660227,-0.321882,-0.628499,0.108531,0.579127,0.456866,0.295103,0.005386,1.353944,-1.179523,0.535026,0.097199,0.072916,-0.13388,-0.600833,-0.103248,-0.804258,-0.118157,0.711676,0.053207,-0.06662,-0.998008003557136,0
-0.740739,0.818043,2.212481,-0.121273,0.27628,-0.073385,0.941151,-0.034754,-0.532449,-0.388475,0.74831,-0.060783,-0.902686,0.19736,-0.055593,0.77665,-1.207463,0.680042,-0.56657,-0.019068,-0.041826,-0.15908,-0.297908,-0.055388,0.39719,-0.590573,-0.133488,-0.163653,-0.96798577145398,0
-0.279725,0.767477,1.246285,0.082224,0.875796,0.72835,0.547372,-0.019078,-0.610081,0.216962,0.64153,0.237353,0.272292,0.157171,1.024472,-0.033309,-0.554282,0.166252,1.384937,0.154739,-0.175063,-0.374163,-0.145236,-1.147808,-0.594174,0.209303,-0.169166,-0.098124,-0.99600711427301,0
-3.387601,3.977881,-6.978585,1.657766,-1.1005,-3.599487,-3.686651,1.942252,-3.065089,-7.509557,2.989626,-5.993632,-0.16474,-8.388443,0.042129,-4.137501,-6.103903,-1.972928,0.434073,-0.004301,1.043587,0.262189,-0.479224,-0.326638,-0.156939,0.113807,0.354124,0.287592,-0.999662072032014,1
-6.185857,7.102985,-13.030455,8.010823,-7.885237,-3.97455,-12.229608,4.971232,-4.248307,-12.965481,8.688308,-17.182918,0.069577,-14.116156,0.959032,-12.375334,-18.716765,-6.522015,3.517955,0.48393,2.502772,0.481691,0.480958,0.360319,-0.293354,-0.199193,-0.203917,0.398927,-0.960071142730102,1
-2.144411,1.073499,-2.773663,1.384394,-4.015477,0.747235,1.525638,0.192988,-2.431862,-4.155838,4.354775,-2.8724,0.468875,-4.555667,0.699671,-2.901141,-4.674667,-2.213623,1.296165,0.668124,0.144653,-0.885682,0.625099,0.096527,-0.189455,0.532908,0.423045,-0.210266,-0.286331702979102,1
1.125336,1.130146,-0.962975,2.675688,0.990075,-0.243318,0.316192,0.12296,-1.143343,-0.369909,1.834494,-0.491243,-1.129907,-2.238622,0.278469,1.477926,1.776454,1.149282,-1.306995,-0.138814,-0.166737,-0.521934,-0.112376,-0.592077,0.520791,0.043354,0.015159,0.063612,-0.996656291685193,1
-0.235,0.707324,0.970172,-1.403243,1.063641,0.162753,0.770141,-0.308396,1.339395,-0.943042,-0.363398,-2.704916,2.383441,1.088006,-0.02579,0.46627,-0.274163,-0.261965,-0.710688,-0.076515,-0.267579,-0.39075,-0.249692,-1.318525,-0.203918,0.783186,-0.36224,-0.222381,-0.992894619831036,0
-1.320121,-0.83141,1.167272,-0.090013,-0.400095,-0.572893,-0.581855,0.714443,0.898108,-1.176587,-1.744877,-0.297184,-1.515281,-0.007483,-0.82812,0.178434,0.116071,-0.285037,-0.048733,0.111756,-0.063625,-0.663881,0.24826,-0.041302,-0.304007,0.354976,-0.158655,-0.235067,-0.920035571365051,0
-23.914101,13.765942,-25.733734,6.290918,-17.784824,-4.572498,-17.390764,15.794136,-3.819832,-8.442262,5.020112,-7.046428,0.692785,-7.076899,-0.046535,-6.208238,-12.532062,-4.828858,0.978636,1.640037,1.773399,-1.748426,-1.093104,0.147807,1.663792,-0.221024,1.458076,0.430315,-0.911080480213428,1
-18.018561,10.5586,-24.667741,11.78618,-10.564657,-2.645681,-18.023468,2.693655,-6.219464,-12.744761,9.318138,-13.377857,1.021924,-12.784346,-0.451146,-7.551365,-11.325997,-4.701253,0.516317,1.007703,-2.319479,0.908839,1.352904,-1.059222,0.185751,0.687037,2.078081,-1.429517,-0.999110715873722,1
0.782345,-0.277746,0.075222,1.394549,-0.154961,-0.107319,0.425919,-0.046868,-0.335675,0.016359,1.566468,1.479669,0.361008,0.409681,-0.516925,-0.53609,-0.038704,-0.494818,-0.338638,0.220167,0.176689,0.277552,-0.275322,0.265948,0.661247,-0.28273,-0.008857,0.035718,-0.832387727879057,0
0.340391,2.015233,-2.77733,3.812024,-0.461729,-1.152022,-2.001959,0.548681,-2.344042,-3.076699,3.554738,-3.969689,-0.932184,-5.876067,-0.066739,-1.495281,-4.424757,-0.619323,-0.231198,0.326773,0.299769,-0.583283,-0.187696,-0.329256,0.732328,0.05808,0.553143,0.318832,-0.998443752779013,1
-8.744415,-3.420468,-4.850575,6.606846,-2.800546,0.105512,-3.269801,0.940378,-2.558691,-3.624775,5.267862,-5.583697,0.173896,-6.679977,2.084199,-4.348891,-8.760786,-3.407549,1.33293,-1.818315,0.102913,0.311626,-4.129195,0.034639,-1.133631,0.272265,1.841307,-1.796363,-0.359377501111605,1
0.140904,0.044274,1.552822,-0.015595,-0.710501,0.329039,-0.572408,0.211437,0.140627,0.365215,1.977275,-3.328867,-0.033409,1.526233,-0.79939,-0.177321,2.136332,-0.881533,2.4093,0.112417,-0.013506,0.279926,-0.037645,-0.037138,-0.471549,-0.087809,0.097072,0.042677,-0.995553579368608,0
1.240139,0.012733,0.337645,0.126678,-0.562477,-1.058318,0.046383,-0.285787,0.096351,-0.157326,-0.156466,0.601695,0.951312,0.034876,0.9557,0.203945,-0.358287,-0.421453,-0.089479,0.038616,0.088017,0.285179,-0.104964,0.510059,0.422849,1.108704,-0.081014,0.007854,-0.972387727879057,0
2.180196,-1.659835,-0.911615,-1.622924,-1.385983,-0.386397,-1.275022,-0.029063,-1.175714,1.738089,0.088453,-0.759545,-0.550036,-0.120806,-0.678273,-0.115831,0.107079,0.729777,0.272218,-0.379939,-0.119968,-0.003052,0.152559,-0.537223,-0.271025,-0.169762,0.001193,-0.055085,-0.943085815918186,0
2.066872,0.092894,-1.708979,0.435256,0.325606,-0.91788,0.135796,-0.194079,0.612179,-0.356069,-0.674625,-0.266589,-0.738274,-0.683148,0.290661,0.344679,0.530972,-0.219933,0.045117,-0.202547,-0.369997,-1.005401,0.350999,0.54639,-0.290437,0.172016,-0.068382,-0.031359,-0.99600711427301,0
-1.252176,1.609434,1.081484,-0.171738,-0.582298,-0.736189,0.290808,0.504674,-0.464346,0.238397,1.385198,0.892548,-0.003824,0.519812,0.122132,0.41969,-0.42248,0.079668,0.159889,0.241648,-0.184094,-0.496354,0.067999,0.509045,-0.123347,0.05305,0.356839,0.165524,-0.985540240106714,0
-0.910196,0.653988,2.560313,-0.066149,-0.244651,0.662169,0.116109,0.180195,0.356539,-0.000943,1.175903,0.891789,0.041295,-0.629086,-0.413949,-0.190212,-0.239307,-0.080827,0.086474,0.146179,0.002453,0.365193,-0.191409,0.053336,-0.2157,0.27069,-0.087165,-0.050335,-0.989773232547799,0
-1.928613,4.601506,-7.124053,5.716088,1.026579,-3.189073,-2.261897,1.185096,-4.441942,-6.646154,3.827868,-6.518649,0.251137,-12.456706,-0.649166,-1.283145,-2.71856,-0.085466,-2.097385,0.328796,0.602291,-0.541287,-0.354639,-0.701492,-0.030973,0.03407,0.573393,0.294686,-0.999315251222766,1
-0.658151,0.632728,0.233426,-0.021658,-0.141635,0.208179,0.016844,0.557591,0.017884,-0.291007,0.824754,1.492517,1.035142,0.275465,-0.00664,-0.052839,-0.3746,0.386269,1.072444,0.071367,0.022529,0.144113,0.496574,0.68866,-1.52964,-0.736645,0.351395,0.263702,-0.940995998221432,0
-3.430423,-2.20072,-1.608076,-0.726384,-4.419211,5.700516,4.312478,-0.41776,3.062124,-0.501695,-0.107227,1.049694,0.205279,-1.962053,-2.083706,0.310107,-0.735125,-0.655791,-1.541598,-3.127357,-0.677104,2.069205,0.75489,-0.743368,-1.643863,-0.556596,0.865464,1.154362,-0.012610048910627,0
2.296915,-0.704664,-1.566622,-1.132184,-0.168256,-0.680379,-0.450071,-0.302365,-0.407041,0.85404,-1.465824,-0.832619,0.564816,-0.1209,0.515765,1.233895,-0.227362,-1.087745,0.750897,-0.011688,0.28641,0.875263,-0.053418,-1.015557,0.197915,0.031099,-0.025912,-0.072901,-0.995811471765229,0
1.899473,-0.334454,-3.261301,-0.54938,2.620258,3.035003,-0.283026,0.705718,0.431229,-0.489626,0.411763,0.063547,-0.181845,-0.508247,1.330592,0.142088,0.31381,0.397783,-0.580574,0.022575,0.238347,0.57274,-0.046667,0.640668,0.261927,-0.08848,0.00249,-0.02475,-0.930386838594931,0
-21.20912,12.652197,-23.553933,6.174078,-16.026658,-4.422195,-16.229444,14.116002,-3.922741,-8.720245,5.493887,-7.740816,0.384814,-8.078241,-0.0149,-6.701289,-13.159267,-4.903031,1.146275,1.602439,1.75844,-1.522588,-0.90386,0.130166,1.454857,-0.223214,1.550928,0.46146,-0.911080480213428,1
-0.676143,1.126366,-2.2137,0.468308,-1.120541,-0.003346,-2.234739,1.210158,-0.65225,-3.463891,1.794969,-2.775022,-0.41895,-4.057162,-0.712616,-1.603015,-5.035326,-0.507,0.266272,0.247968,0.751826,0.834108,0.190944,0.03207,-0.739695,0.471111,0.385107,0.194361,-0.93073365940418,1
-0.291557,0.448043,0.644496,-1.097948,0.122695,-0.150162,0.517346,-0.196339,-1.626959,0.509495,-1.744016,-2.144674,-0.813404,0.148063,1.073017,0.708603,0.365672,-0.63587,2.336138,0.22581,0.199589,0.440711,-0.598014,-0.975397,0.740056,0.220144,-0.084068,0.02885,-0.965317919075145,0
-0.783958,2.007037,-1.368174,0.891773,1.378879,-1.013226,1.458099,0.077993,-1.389768,-2.348692,-0.169152,-0.240445,1.476924,-3.498444,0.745363,1.305754,2.433387,1.745752,-0.324421,0.271946,-0.076289,-0.41456,-0.239691,-0.951091,0.637994,-0.278155,-0.05773,0.065329,-0.911080480213428,0
-28.524268,15.876923,-29.468732,6.447591,-20.786,-4.865613,-19.501084,18.748872,-3.64299,-7.939642,4.184674,-5.835075,1.21596,-5.330144,-0.118631,-5.367775,-11.431757,-4.696924,0.692688,1.706889,1.80577,-2.119376,-1.31745,0.169846,2.051687,-0.210502,1.301734,0.380246,-0.911080480213428,1
-4.617461,3.663395,-5.297446,3.88096,-3.263551,-0.918547,-5.715262,0.83104,-2.457034,-5.726817,3.525726,-6.489112,-1.012791,-7.052311,0.784445,-6.773977,-8.58807,-4.510892,1.147878,-0.346456,2.698175,-0.027081,0.366775,-0.123011,-0.300457,-0.239996,-0.183463,-0.07336,-0.999110715873722,1
-0.388536,1.230016,-0.521512,0.152301,1.077942,-0.54837,1.416673,-0.266591,-0.387817,0.279389,0.144549,0.476334,-0.46622,0.454925,-1.635131,-0.377347,-0.713319,0.165277,0.069031,-0.182792,0.133494,0.508943,-0.305744,-0.411564,0.27095,-0.581616,-0.099766,0.08667,-0.976256113828368,0
-3.101283,-5.115872,-1.297355,2.458662,-1.732492,0.988382,2.205783,-1.134395,-0.336534,-0.774371,0.366771,0.265404,-0.750707,1.063222,0.295675,0.233899,-0.372149,1.055855,0.101244,3.400382,1.899425,-0.999567,-1.847947,-0.341918,0.178198,-0.564849,-0.115296,0.540489,0.598888394842152,0
-6.616293,3.563428,-7.058901,4.284346,-5.096299,-1.768618,-4.937554,2.74846,-3.79676,-6.82549,3.259595,-6.943891,0.435975,-6.94701,1.011004,-6.166837,-10.564347,-4.010188,2.143502,-0.541634,1.215976,0.041178,-1.059098,0.275662,0.057425,-0.265838,-0.514637,0.38859,-0.773445975989329,1
-0.700278,0.782274,1.183487,-0.296137,0.652001,0.040173,1.099106,-0.168926,0.001219,-0.192429,0.188384,0.034447,-0.979888,0.056057,-1.024777,0.420249,-1.228048,0.565837,-0.743089,-0.302422,0.105094,0.460039,-0.246168,-0.446242,-0.046544,-0.813021,-0.239572,-0.111555,-0.967185415740329,0
0.546966,0.913063,-0.459902,1.160963,0.646706,-0.455869,0.528122,-0.119225,-0.339443,-0.159514,-0.723257,-0.831775,-0.799455,-0.512945,1.386801,-0.762666,1.451793,0.319968,2.684133,0.174593,-0.182458,-0.376045,0.281319,0.575739,-1.725004,0.410521,0.28601,0.310566,-0.998417074255225,0
-1.346509,2.132431,-1.854355,2.116998,-1.070378,-1.092671,-2.230986,1.036425,-1.895516,-3.364011,2.887048,-3.78446,-1.288904,-3.985626,0.531838,-2.603703,-5.157596,-0.69601,1.285961,0.221919,0.609508,0.202874,-0.060791,-0.186733,-0.017401,-0.283751,0.395451,0.233139,-0.999110715873722,1
-2.830984,0.885657,1.19993,2.861292,0.321669,0.289966,1.76776,-2.45105,0.069736,3.245086,0.675288,-0.677096,-0.222741,-0.913787,1.603332,-1.024502,0.022045,-0.940685,0.484759,-1.016923,0.546589,0.334971,0.172106,0.62359,-0.527114,-0.079215,-2.532445,0.311177,-0.906794130724767,1
1.058339,0.376383,0.796568,2.458302,-0.372359,-0.325389,1.6e-05,0.059617,-0.876154,0.857473,1.228776,0.277805,-0.80035,0.629602,-0.070928,0.918294,-0.784348,0.220356,-0.799709,-0.119632,-0.011147,-0.235826,0.028532,0.486096,0.295609,-0.128051,-0.022149,0.022254,-0.964295242329924,0
-3.14026,3.367342,-2.778931,3.859701,-1.159518,-0.721552,-4.195342,-0.598346,-2.870145,-5.29061,3.823762,-7.492276,-1.524367,-8.527679,-0.391215,-6.18088,-9.698839,-4.818233,-0.871582,0.077781,2.452339,-0.292963,-0.18933,-0.166482,0.03804,-0.015477,0.776691,0.397557,-0.999324144064028,1
-0.860564,1.695423,-1.844652,-1.314635,1.101232,-0.391174,0.073199,-2.43981,-0.957745,-1.010657,-0.468886,0.443355,-0.672335,1.644021,-0.884308,0.150165,-0.717161,0.58496,0.394044,0.46008,-0.99164,1.201461,-0.124203,-1.072893,-0.253989,0.122537,0.23543,0.211427,-0.993152512227657,0
